region,community,cases,date
LOS ANGELES,MISSION HILLS,11,2020-04-04
LOS ANGELES,MISSION HILLS,12,2020-04-05
LOS ANGELES,MISSION HILLS,12,2020-04-06
LOS ANGELES,MISSION HILLS,12,2020-04-07
LOS ANGELES,MISSION HILLS,13,2020-04-08
LOS ANGELES,MISSION HILLS,14,2020-04-09
LOS ANGELES,MISSION HILLS,16,2020-04-10
LOS ANGELES,MISSION HILLS,20,2020-04-11
LOS ANGELES,MISSION HILLS,21,2020-04-12
LOS ANGELES,MISSION HILLS,21,2020-04-13
NA,MONROVIA,2,2020-03-26
NA,MONROVIA,4,2020-03-27
UNINCORPORATED,MONROVIA,NA,2020-03-27
NA,MONROVIA,4,2020-03-28
UNINCORPORATED,MONROVIA,NA,2020-03-28
NA,MONROVIA,4,2020-03-29
UNINCORPORATED,MONROVIA,NA,2020-03-29
NA,MONROVIA,4,2020-03-30
UNINCORPORATED,MONROVIA,NA,2020-03-30
NA,MONROVIA,5,2020-03-31
UNINCORPORATED,MONROVIA,NA,2020-03-31
NA,MONROVIA,7,2020-04-01
UNINCORPORATED,MONROVIA,NA,2020-04-01
NA,MONROVIA,7,2020-04-02
UNINCORPORATED,MONROVIA,NA,2020-04-02
NA,MONROVIA,8,2020-04-03
UNINCORPORATED,MONROVIA,NA,2020-04-03
NA,MONROVIA,9,2020-04-04
UNINCORPORATED,MONROVIA,NA,2020-04-04
NA,MONROVIA,11,2020-04-05
UNINCORPORATED,MONROVIA,NA,2020-04-05
NA,MONROVIA,12,2020-04-06
UNINCORPORATED,MONROVIA,5,2020-04-06
NA,MONROVIA,13,2020-04-07
UNINCORPORATED,MONROVIA,5,2020-04-07
NA,MONROVIA,13,2020-04-08
UNINCORPORATED,MONROVIA,5,2020-04-08
NA,MONROVIA,12,2020-04-09
UNINCORPORATED,MONROVIA,5,2020-04-09
NA,MONROVIA,12,2020-04-10
UNINCORPORATED,MONROVIA,5,2020-04-10
NA,MONROVIA,13,2020-04-11
UNINCORPORATED,MONROVIA,5,2020-04-11
NA,MONROVIA,13,2020-04-12
UNINCORPORATED,MONROVIA,5,2020-04-12
NA,MONROVIA,14,2020-04-13
UNINCORPORATED,MONROVIA,5,2020-04-13
NA,MONTEBELLO,1,2020-03-21
NA,MONTEBELLO,1,2020-03-26
NA,MONTEBELLO,2,2020-03-27
NA,MONTEBELLO,3,2020-03-28
NA,MONTEBELLO,4,2020-03-29
NA,MONTEBELLO,4,2020-03-30
NA,MONTEBELLO,5,2020-03-31
NA,MONTEBELLO,7,2020-04-01
NA,MONTEBELLO,9,2020-04-02
NA,MONTEBELLO,10,2020-04-03
NA,MONTEBELLO,11,2020-04-04
NA,MONTEBELLO,17,2020-04-05
NA,MONTEBELLO,20,2020-04-06
NA,MONTEBELLO,27,2020-04-07
NA,MONTEBELLO,30,2020-04-08
NA,MONTEBELLO,39,2020-04-09
NA,MONTEBELLO,46,2020-04-10
NA,MONTEBELLO,49,2020-04-11
NA,MONTEBELLO,53,2020-04-12
NA,MONTEBELLO,53,2020-04-13
NA,MONTEREY PARK,1,2020-03-17
NA,MONTEREY PARK,2,2020-03-18
NA,MONTEREY PARK,2,2020-03-19
NA,MONTEREY PARK,2,2020-03-20
NA,MONTEREY PARK,3,2020-03-21
NA,MONTEREY PARK,3,2020-03-22
NA,MONTEREY PARK,3,2020-03-23
NA,MONTEREY PARK,3,2020-03-24
NA,MONTEREY PARK,4,2020-03-25
NA,MONTEREY PARK,4,2020-03-26
NA,MONTEREY PARK,4,2020-03-27
NA,MONTEREY PARK,5,2020-03-28
NA,MONTEREY PARK,5,2020-03-29
NA,MONTEREY PARK,5,2020-03-30
NA,MONTEREY PARK,7,2020-03-31
NA,MONTEREY PARK,9,2020-04-01
NA,MONTEREY PARK,11,2020-04-02
NA,MONTEREY PARK,12,2020-04-03
NA,MONTEREY PARK,15,2020-04-04
NA,MONTEREY PARK,15,2020-04-05
NA,MONTEREY PARK,19,2020-04-06
NA,MONTEREY PARK,21,2020-04-07
NA,MONTEREY PARK,23,2020-04-08
NA,MONTEREY PARK,28,2020-04-09
NA,MONTEREY PARK,29,2020-04-10
NA,MONTEREY PARK,30,2020-04-11
NA,MONTEREY PARK,31,2020-04-12
NA,MONTEREY PARK,33,2020-04-13
NA,MT. WASHINGTON,1,2020-03-24
NA,MT. WASHINGTON,2,2020-03-25
NA,MT. WASHINGTON,3,2020-03-26
LOS ANGELES,MT. WASHINGTON,NA,2020-03-27
LOS ANGELES,MT. WASHINGTON,NA,2020-03-28
LOS ANGELES,MT. WASHINGTON,NA,2020-03-29
LOS ANGELES,MT. WASHINGTON,NA,2020-03-30
LOS ANGELES,MT. WASHINGTON,NA,2020-03-31
LOS ANGELES,MT. WASHINGTON,NA,2020-04-01
LOS ANGELES,MT. WASHINGTON,NA,2020-04-02
LOS ANGELES,MT. WASHINGTON,6,2020-04-03
LOS ANGELES,MT. WASHINGTON,8,2020-04-04
LOS ANGELES,MT. WASHINGTON,8,2020-04-05
LOS ANGELES,MT. WASHINGTON,9,2020-04-06
LOS ANGELES,MT. WASHINGTON,10,2020-04-07
LOS ANGELES,MT. WASHINGTON,11,2020-04-08
LOS ANGELES,MT. WASHINGTON,12,2020-04-09
LOS ANGELES,MT. WASHINGTON,12,2020-04-10
LOS ANGELES,MT. WASHINGTON,13,2020-04-11
LOS ANGELES,MT. WASHINGTON,13,2020-04-12
LOS ANGELES,MT. WASHINGTON,13,2020-04-13
UNINCORPORATED,NEWHALL,0,2020-03-27
UNINCORPORATED,NEWHALL,0,2020-03-28
UNINCORPORATED,NEWHALL,0,2020-03-29
UNINCORPORATED,NEWHALL,0,2020-03-30
UNINCORPORATED,NEWHALL,0,2020-03-31
UNINCORPORATED,NEWHALL,0,2020-04-01
UNINCORPORATED,NEWHALL,0,2020-04-02
UNINCORPORATED,NEWHALL,0,2020-04-03
UNINCORPORATED,NEWHALL,0,2020-04-04
UNINCORPORATED,NEWHALL,0,2020-04-05
UNINCORPORATED,NEWHALL,0,2020-04-06
UNINCORPORATED,NEWHALL,0,2020-04-07
UNINCORPORATED,NEWHALL,0,2020-04-08
UNINCORPORATED,NEWHALL,0,2020-04-09
UNINCORPORATED,NEWHALL,0,2020-04-10
UNINCORPORATED,NEWHALL,0,2020-04-11
UNINCORPORATED,NEWHALL,0,2020-04-12
UNINCORPORATED,NEWHALL,0,2020-04-13
NA,NORTH HILLS,1,2020-03-26
LOS ANGELES,NORTH HILLS,1,2020-03-27
LOS ANGELES,NORTH HILLS,2,2020-03-28
LOS ANGELES,NORTH HILLS,6,2020-03-29
LOS ANGELES,NORTH HILLS,7,2020-03-30
LOS ANGELES,NORTH HILLS,9,2020-03-31
LOS ANGELES,NORTH HILLS,11,2020-04-01
LOS ANGELES,NORTH HILLS,13,2020-04-02
LOS ANGELES,NORTH HILLS,16,2020-04-03
LOS ANGELES,NORTH HILLS,21,2020-04-04
LOS ANGELES,NORTH HILLS,22,2020-04-05
LOS ANGELES,NORTH HILLS,28,2020-04-06
LOS ANGELES,NORTH HILLS,31,2020-04-07
LOS ANGELES,NORTH HILLS,33,2020-04-08
LOS ANGELES,NORTH HILLS,37,2020-04-09
LOS ANGELES,NORTH HILLS,39,2020-04-10
LOS ANGELES,NORTH HILLS,41,2020-04-11
LOS ANGELES,NORTH HILLS,45,2020-04-12
LOS ANGELES,NORTH HILLS,48,2020-04-13
NA,NORTH HOLLYWOOD,1,2020-03-17
LOS ANGELES,NORTH HOLLYWOOD,2,2020-03-18
NA,NORTH HOLLYWOOD,3,2020-03-19
NA,NORTH HOLLYWOOD,5,2020-03-20
NA,NORTH HOLLYWOOD,5,2020-03-21
NA,NORTH HOLLYWOOD,5,2020-03-22
NA,NORTH HOLLYWOOD,9,2020-03-23
NA,NORTH HOLLYWOOD,10,2020-03-24
NA,NORTH HOLLYWOOD,11,2020-03-25
NA,NORTH HOLLYWOOD,15,2020-03-26
LOS ANGELES,NORTH HOLLYWOOD,18,2020-03-27
LOS ANGELES,NORTH HOLLYWOOD,26,2020-03-28
LOS ANGELES,NORTH HOLLYWOOD,30,2020-03-29
LOS ANGELES,NORTH HOLLYWOOD,34,2020-03-30
LOS ANGELES,NORTH HOLLYWOOD,39,2020-03-31
LOS ANGELES,NORTH HOLLYWOOD,45,2020-04-01
LOS ANGELES,NORTH HOLLYWOOD,57,2020-04-02
LOS ANGELES,NORTH HOLLYWOOD,67,2020-04-03
LOS ANGELES,NORTH HOLLYWOOD,86,2020-04-04
LOS ANGELES,NORTH HOLLYWOOD,91,2020-04-05
LOS ANGELES,NORTH HOLLYWOOD,90,2020-04-06
LOS ANGELES,NORTH HOLLYWOOD,98,2020-04-07
LOS ANGELES,NORTH HOLLYWOOD,103,2020-04-08
LOS ANGELES,NORTH HOLLYWOOD,108,2020-04-09
LOS ANGELES,NORTH HOLLYWOOD,113,2020-04-10
LOS ANGELES,NORTH HOLLYWOOD,119,2020-04-11
LOS ANGELES,NORTH HOLLYWOOD,121,2020-04-12
LOS ANGELES,NORTH HOLLYWOOD,127,2020-04-13
UNINCORPORATED,NORTH LANCASTER,0,2020-03-27
UNINCORPORATED,NORTH LANCASTER,0,2020-03-28
UNINCORPORATED,NORTH LANCASTER,0,2020-03-29
UNINCORPORATED,NORTH LANCASTER,0,2020-03-30
UNINCORPORATED,NORTH LANCASTER,0,2020-03-31
UNINCORPORATED,NORTH LANCASTER,0,2020-04-01
UNINCORPORATED,NORTH LANCASTER,0,2020-04-02
UNINCORPORATED,NORTH LANCASTER,0,2020-04-03
UNINCORPORATED,NORTH LANCASTER,0,2020-04-04
UNINCORPORATED,NORTH LANCASTER,0,2020-04-05
UNINCORPORATED,NORTH LANCASTER,0,2020-04-06
UNINCORPORATED,NORTH LANCASTER,0,2020-04-07
UNINCORPORATED,NORTH LANCASTER,0,2020-04-08
UNINCORPORATED,NORTH LANCASTER,0,2020-04-09
UNINCORPORATED,NORTH LANCASTER,0,2020-04-10
UNINCORPORATED,NORTH LANCASTER,0,2020-04-11
UNINCORPORATED,NORTH LANCASTER,0,2020-04-12
UNINCORPORATED,NORTH LANCASTER,0,2020-04-13
UNINCORPORATED,NORTH WHITTIER,0,2020-03-27
UNINCORPORATED,NORTH WHITTIER,0,2020-03-28
UNINCORPORATED,NORTH WHITTIER,0,2020-03-29
UNINCORPORATED,NORTH WHITTIER,NA,2020-03-30
UNINCORPORATED,NORTH WHITTIER,NA,2020-03-31
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-01
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-02
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-03
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-04
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-05
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-06
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-07
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-08
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-09
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-10
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-11
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-12
UNINCORPORATED,NORTH WHITTIER,NA,2020-04-13
UNINCORPORATED,NORTHEAST SAN GABRIEL,0,2020-03-27
UNINCORPORATED,NORTHEAST SAN GABRIEL,0,2020-03-28
UNINCORPORATED,NORTHEAST SAN GABRIEL,0,2020-03-29
UNINCORPORATED,NORTHEAST SAN GABRIEL,0,2020-03-30
UNINCORPORATED,NORTHEAST SAN GABRIEL,0,2020-03-31
UNINCORPORATED,NORTHEAST SAN GABRIEL,NA,2020-04-01
UNINCORPORATED,NORTHEAST SAN GABRIEL,NA,2020-04-02
UNINCORPORATED,NORTHEAST SAN GABRIEL,NA,2020-04-03
UNINCORPORATED,NORTHEAST SAN GABRIEL,NA,2020-04-04
UNINCORPORATED,NORTHEAST SAN GABRIEL,NA,2020-04-05
UNINCORPORATED,NORTHEAST SAN GABRIEL,NA,2020-04-06
UNINCORPORATED,NORTHEAST SAN GABRIEL,5,2020-04-07
UNINCORPORATED,NORTHEAST SAN GABRIEL,5,2020-04-08
UNINCORPORATED,NORTHEAST SAN GABRIEL,5,2020-04-09
UNINCORPORATED,NORTHEAST SAN GABRIEL,6,2020-04-10
UNINCORPORATED,NORTHEAST SAN GABRIEL,6,2020-04-11
UNINCORPORATED,NORTHEAST SAN GABRIEL,6,2020-04-12
UNINCORPORATED,NORTHEAST SAN GABRIEL,6,2020-04-13
NA,NORTHRIDGE,1,2020-03-16
NA,NORTHRIDGE,1,2020-03-17
LOS ANGELES,NORTHRIDGE,1,2020-03-18
NA,NORTHRIDGE,1,2020-03-19
NA,NORTHRIDGE,1,2020-03-20
NA,NORTHRIDGE,1,2020-03-21
NA,NORTHRIDGE,1,2020-03-22
NA,NORTHRIDGE,1,2020-03-23
NA,NORTHRIDGE,2,2020-03-24
NA,NORTHRIDGE,2,2020-03-25
NA,NORTHRIDGE,4,2020-03-26
LOS ANGELES,NORTHRIDGE,7,2020-03-27
LOS ANGELES,NORTHRIDGE,8,2020-03-28
LOS ANGELES,NORTHRIDGE,8,2020-03-29
LOS ANGELES,NORTHRIDGE,8,2020-03-30
LOS ANGELES,NORTHRIDGE,9,2020-03-31
LOS ANGELES,NORTHRIDGE,12,2020-04-01
LOS ANGELES,NORTHRIDGE,14,2020-04-02
LOS ANGELES,NORTHRIDGE,17,2020-04-03
LOS ANGELES,NORTHRIDGE,21,2020-04-04
LOS ANGELES,NORTHRIDGE,23,2020-04-05
LOS ANGELES,NORTHRIDGE,22,2020-04-06
LOS ANGELES,NORTHRIDGE,25,2020-04-07
LOS ANGELES,NORTHRIDGE,30,2020-04-08
LOS ANGELES,NORTHRIDGE,33,2020-04-09
LOS ANGELES,NORTHRIDGE,37,2020-04-10
LOS ANGELES,NORTHRIDGE,41,2020-04-11
LOS ANGELES,NORTHRIDGE,46,2020-04-12
LOS ANGELES,NORTHRIDGE,48,2020-04-13
NA,NORWALK,1,2020-03-24
NA,NORWALK,2,2020-03-25
NA,NORWALK,9,2020-03-26
NA,NORWALK,9,2020-03-27
NA,NORWALK,12,2020-03-28
NA,NORWALK,12,2020-03-29
NA,NORWALK,15,2020-03-30
NA,NORWALK,21,2020-03-31
NA,NORWALK,21,2020-04-01
NA,NORWALK,26,2020-04-02
NA,NORWALK,30,2020-04-03
NA,NORWALK,38,2020-04-04
NA,NORWALK,49,2020-04-05
NA,NORWALK,50,2020-04-06
NA,NORWALK,55,2020-04-07
NA,NORWALK,58,2020-04-08
NA,NORWALK,64,2020-04-09
NA,NORWALK,69,2020-04-10
NA,NORWALK,74,2020-04-11
NA,NORWALK,76,2020-04-12
NA,NORWALK,79,2020-04-13
NA,PACIFIC PALISADES,5,2020-03-19
NA,PACIFIC PALISADES,6,2020-03-20
NA,PACIFIC PALISADES,7,2020-03-21
NA,PACIFIC PALISADES,7,2020-03-22
NA,PACIFIC PALISADES,8,2020-03-23
NA,PACIFIC PALISADES,9,2020-03-24
NA,PACIFIC PALISADES,9,2020-03-25
NA,PACIFIC PALISADES,12,2020-03-26
LOS ANGELES,PACIFIC PALISADES,10,2020-03-27
LOS ANGELES,PACIFIC PALISADES,11,2020-03-28
LOS ANGELES,PACIFIC PALISADES,15,2020-03-29
LOS ANGELES,PACIFIC PALISADES,18,2020-03-30
LOS ANGELES,PACIFIC PALISADES,22,2020-03-31
LOS ANGELES,PACIFIC PALISADES,23,2020-04-01
LOS ANGELES,PACIFIC PALISADES,24,2020-04-02
LOS ANGELES,PACIFIC PALISADES,25,2020-04-03
LOS ANGELES,PACIFIC PALISADES,26,2020-04-04
LOS ANGELES,PACIFIC PALISADES,26,2020-04-05
LOS ANGELES,PACIFIC PALISADES,26,2020-04-06
LOS ANGELES,PACIFIC PALISADES,30,2020-04-07
LOS ANGELES,PACIFIC PALISADES,31,2020-04-08
LOS ANGELES,PACIFIC PALISADES,31,2020-04-09
LOS ANGELES,PACIFIC PALISADES,31,2020-04-10
LOS ANGELES,PACIFIC PALISADES,31,2020-04-11
LOS ANGELES,PACIFIC PALISADES,32,2020-04-12
LOS ANGELES,PACIFIC PALISADES,32,2020-04-13
NA,PACOIMA,1,2020-03-26
LOS ANGELES,PACOIMA,2,2020-03-27
LOS ANGELES,PACOIMA,3,2020-03-28
LOS ANGELES,PACOIMA,3,2020-03-29
LOS ANGELES,PACOIMA,4,2020-03-30
LOS ANGELES,PACOIMA,5,2020-03-31
LOS ANGELES,PACOIMA,7,2020-04-01
LOS ANGELES,PACOIMA,8,2020-04-02
LOS ANGELES,PACOIMA,16,2020-04-03
LOS ANGELES,PACOIMA,22,2020-04-04
LOS ANGELES,PACOIMA,30,2020-04-05
LOS ANGELES,PACOIMA,31,2020-04-06
LOS ANGELES,PACOIMA,39,2020-04-07
LOS ANGELES,PACOIMA,44,2020-04-08
LOS ANGELES,PACOIMA,46,2020-04-09
LOS ANGELES,PACOIMA,49,2020-04-10
LOS ANGELES,PACOIMA,52,2020-04-11
LOS ANGELES,PACOIMA,54,2020-04-12
LOS ANGELES,PACOIMA,57,2020-04-13
UNINCORPORATED,PADUA HILLS,0,2020-03-27
UNINCORPORATED,PADUA HILLS,0,2020-03-28
UNINCORPORATED,PADUA HILLS,0,2020-03-29
UNINCORPORATED,PADUA HILLS,0,2020-03-30
UNINCORPORATED,PADUA HILLS,0,2020-03-31
UNINCORPORATED,PADUA HILLS,0,2020-04-01
UNINCORPORATED,PADUA HILLS,0,2020-04-02
UNINCORPORATED,PADUA HILLS,0,2020-04-03
UNINCORPORATED,PADUA HILLS,0,2020-04-04
UNINCORPORATED,PADUA HILLS,0,2020-04-05
UNINCORPORATED,PADUA HILLS,0,2020-04-06
UNINCORPORATED,PADUA HILLS,0,2020-04-07
LOS ANGELES,PALISADES HIGHLANDS,0,2020-03-27
LOS ANGELES,PALISADES HIGHLANDS,0,2020-03-28
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-03-29
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-03-30
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-03-31
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-01
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-02
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-03
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-04
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-05
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-06
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-07
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-08
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-09
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-10
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-11
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-12
LOS ANGELES,PALISADES HIGHLANDS,NA,2020-04-13
NA,PALMDALE,1,2020-03-23
NA,PALMDALE,2,2020-03-24
NA,PALMDALE,2,2020-03-25
NA,PALMDALE,2,2020-03-26
NA,PALMDALE,4,2020-03-27
UNINCORPORATED,PALMDALE,0,2020-03-27
NA,PALMDALE,6,2020-03-28
UNINCORPORATED,PALMDALE,0,2020-03-28
NA,PALMDALE,7,2020-03-29
UNINCORPORATED,PALMDALE,0,2020-03-29
NA,PALMDALE,9,2020-03-30
UNINCORPORATED,PALMDALE,0,2020-03-30
NA,PALMDALE,14,2020-03-31
UNINCORPORATED,PALMDALE,0,2020-03-31
NA,PALMDALE,18,2020-04-01
UNINCORPORATED,PALMDALE,0,2020-04-01
NA,PALMDALE,20,2020-04-02
UNINCORPORATED,PALMDALE,0,2020-04-02
NA,PALMDALE,27,2020-04-03
UNINCORPORATED,PALMDALE,0,2020-04-03
NA,PALMDALE,31,2020-04-04
UNINCORPORATED,PALMDALE,0,2020-04-04
NA,PALMDALE,37,2020-04-05
UNINCORPORATED,PALMDALE,0,2020-04-05
NA,PALMDALE,46,2020-04-06
UNINCORPORATED,PALMDALE,0,2020-04-06
NA,PALMDALE,53,2020-04-07
UNINCORPORATED,PALMDALE,0,2020-04-07
NA,PALMDALE,65,2020-04-08
UNINCORPORATED,PALMDALE,0,2020-04-08
NA,PALMDALE,77,2020-04-09
UNINCORPORATED,PALMDALE,0,2020-04-09
NA,PALMDALE,88,2020-04-10
UNINCORPORATED,PALMDALE,0,2020-04-10
NA,PALMDALE,89,2020-04-11
UNINCORPORATED,PALMDALE,0,2020-04-11
NA,PALMDALE,99,2020-04-12
UNINCORPORATED,PALMDALE,0,2020-04-12
NA,PALMDALE,102,2020-04-13
UNINCORPORATED,PALMDALE,0,2020-04-13
NA,PALMS,1,2020-03-19
NA,PALMS,1,2020-03-20
NA,PALMS,1,2020-03-21
NA,PALMS,1,2020-03-22
NA,PALMS,2,2020-03-23
NA,PALMS,6,2020-03-24
NA,PALMS,8,2020-03-25
NA,PALMS,10,2020-03-26
LOS ANGELES,PALMS,12,2020-03-27
LOS ANGELES,PALMS,15,2020-03-28
LOS ANGELES,PALMS,20,2020-03-29
LOS ANGELES,PALMS,21,2020-03-30
LOS ANGELES,PALMS,25,2020-03-31
LOS ANGELES,PALMS,27,2020-04-01
LOS ANGELES,PALMS,28,2020-04-02
LOS ANGELES,PALMS,33,2020-04-03
LOS ANGELES,PALMS,39,2020-04-04
LOS ANGELES,PALMS,41,2020-04-05
LOS ANGELES,PALMS,46,2020-04-06
LOS ANGELES,PALMS,48,2020-04-07
LOS ANGELES,PALMS,50,2020-04-08
LOS ANGELES,PALMS,51,2020-04-09
LOS ANGELES,PALMS,62,2020-04-10
LOS ANGELES,PALMS,67,2020-04-11
LOS ANGELES,PALMS,67,2020-04-12
LOS ANGELES,PALMS,69,2020-04-13
NA,PALOS VERDES ESTATES,12,2020-03-27
NA,PALOS VERDES ESTATES,14,2020-03-28
NA,PALOS VERDES ESTATES,14,2020-03-29
NA,PALOS VERDES ESTATES,14,2020-03-30
NA,PALOS VERDES ESTATES,14,2020-03-31
NA,PALOS VERDES ESTATES,15,2020-04-01
NA,PALOS VERDES ESTATES,18,2020-04-02
NA,PALOS VERDES ESTATES,19,2020-04-03
NA,PALOS VERDES ESTATES,21,2020-04-04
NA,PALOS VERDES ESTATES,23,2020-04-05
NA,PALOS VERDES ESTATES,25,2020-04-06
NA,PALOS VERDES ESTATES,28,2020-04-07
NA,PALOS VERDES ESTATES,30,2020-04-08
NA,PALOS VERDES ESTATES,31,2020-04-09
NA,PALOS VERDES ESTATES,32,2020-04-10
NA,PALOS VERDES ESTATES,32,2020-04-11
NA,PALOS VERDES ESTATES,35,2020-04-12
NA,PALOS VERDES ESTATES,36,2020-04-13
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-03-27
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-03-28
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-03-29
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-03-30
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-03-31
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-01
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-02
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-03
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-04
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-05
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-06
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-07
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-08
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-09
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-10
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-11
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-12
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-04-13
NA,PANORAMA CITY,1,2020-03-25
NA,PANORAMA CITY,4,2020-03-26
LOS ANGELES,PANORAMA CITY,4,2020-03-27
LOS ANGELES,PANORAMA CITY,4,2020-03-28
LOS ANGELES,PANORAMA CITY,6,2020-03-29
LOS ANGELES,PANORAMA CITY,7,2020-03-30
LOS ANGELES,PANORAMA CITY,7,2020-03-31
LOS ANGELES,PANORAMA CITY,11,2020-04-01
LOS ANGELES,PANORAMA CITY,16,2020-04-02
LOS ANGELES,PANORAMA CITY,19,2020-04-03
LOS ANGELES,PANORAMA CITY,27,2020-04-04
LOS ANGELES,PANORAMA CITY,33,2020-04-05
LOS ANGELES,PANORAMA CITY,38,2020-04-06
LOS ANGELES,PANORAMA CITY,49,2020-04-07
LOS ANGELES,PANORAMA CITY,51,2020-04-08
LOS ANGELES,PANORAMA CITY,53,2020-04-09
LOS ANGELES,PANORAMA CITY,58,2020-04-10
LOS ANGELES,PANORAMA CITY,60,2020-04-11
LOS ANGELES,PANORAMA CITY,65,2020-04-12
LOS ANGELES,PANORAMA CITY,69,2020-04-13
NA,PARAMOUNT,1,2020-03-22
NA,PARAMOUNT,2,2020-03-23
NA,PARAMOUNT,2,2020-03-24
NA,PARAMOUNT,3,2020-03-25
NA,PARAMOUNT,4,2020-03-26
NA,PARAMOUNT,5,2020-03-27
NA,PARAMOUNT,5,2020-03-28
NA,PARAMOUNT,6,2020-03-29
NA,PARAMOUNT,7,2020-03-30
NA,PARAMOUNT,8,2020-03-31
NA,PARAMOUNT,10,2020-04-01
NA,PARAMOUNT,13,2020-04-02
NA,PARAMOUNT,17,2020-04-03
NA,PARAMOUNT,19,2020-04-04
NA,PARAMOUNT,23,2020-04-05
NA,PARAMOUNT,26,2020-04-06
NA,PARAMOUNT,27,2020-04-07
NA,PARAMOUNT,28,2020-04-08
NA,PARAMOUNT,34,2020-04-09
NA,PARAMOUNT,36,2020-04-10
NA,PARAMOUNT,38,2020-04-11
NA,PARAMOUNT,38,2020-04-12
NA,PARAMOUNT,39,2020-04-13
NA,PARK LA BREA,4,2020-03-20
NA,PARK LA BREA,4,2020-03-21
NA,PARK LA BREA,4,2020-03-22
NA,PARK LA BREA,6,2020-03-23
NA,PARK LA BREA,8,2020-03-24
NA,PARK LA BREA,8,2020-03-25
NA,PARK LA BREA,8,2020-03-26
LOS ANGELES,PARK LA BREA,NA,2020-03-27
LOS ANGELES,PARK LA BREA,NA,2020-03-28
LOS ANGELES,PARK LA BREA,NA,2020-03-29
LOS ANGELES,PARK LA BREA,NA,2020-03-30
LOS ANGELES,PARK LA BREA,NA,2020-03-31
LOS ANGELES,PARK LA BREA,5,2020-04-01
LOS ANGELES,PARK LA BREA,6,2020-04-02
LOS ANGELES,PARK LA BREA,6,2020-04-03
LOS ANGELES,PARK LA BREA,6,2020-04-04
LOS ANGELES,PARK LA BREA,8,2020-04-05
LOS ANGELES,PARK LA BREA,9,2020-04-06
LOS ANGELES,PARK LA BREA,9,2020-04-07
LOS ANGELES,PARK LA BREA,9,2020-04-08
LOS ANGELES,PARK LA BREA,9,2020-04-09
LOS ANGELES,PARK LA BREA,9,2020-04-10
LOS ANGELES,PARK LA BREA,9,2020-04-11
LOS ANGELES,PARK LA BREA,9,2020-04-12
LOS ANGELES,PARK LA BREA,9,2020-04-13
NA,PARK LABREA,3,2020-03-19
UNINCORPORATED,PEARBLOSSOM/LLANO,0,2020-03-27
UNINCORPORATED,PEARBLOSSOM/LLANO,0,2020-03-28
UNINCORPORATED,PEARBLOSSOM/LLANO,0,2020-03-29
UNINCORPORATED,PEARBLOSSOM/LLANO,0,2020-03-30
UNINCORPORATED,PEARBLOSSOM/LLANO,0,2020-03-31
UNINCORPORATED,PEARBLOSSOM/LLANO,0,2020-04-01
